,number,name,href,len
581,581,Tensorflow-3-Regularization.ipynb,https://nbviewer.jupyter.org/github/Jhopmans/tensorflow/blob/e6f550c61d84b9e1d5cd9352d1964a5e44e2f18d/notebooks/tensorflow/Tensorflow-3-Regularization.ipynb,16020
582,582,3_regularization.ipynb,https://nbviewer.jupyter.org/github/aakaking/self-study/blob/b737a24ea49b0c8367a2eb92057b021f7eb20475/udacity/3_regularization.ipynb,22201
583,583,3_regularization.ipynb,https://nbviewer.jupyter.org/github/victorburckel/machinelearning/blob/7fddebafe9a112adcbe44fa21647abd75ececf15/mooc/udacity-deeplearning/3_regularization.ipynb,10409
584,584,3_regularization.ipynb,https://nbviewer.jupyter.org/github/elogeil/nonMNIST-Letter-Prediction-using-Deep-Learning/blob/0e64a0c4fa25d15126daca9f539ecf3f9dc99d6e/3_regularization.ipynb,16932
585,585,3_regularization.ipynb,https://nbviewer.jupyter.org/github/leimao/Tensorflow_Assignment_Solutions/blob/e75606a0a760a823056931c9173924ee486b6ae7/3_regularization.ipynb,19758
586,586,regularization.ipynb,https://nbviewer.jupyter.org/github/Kaustubh1Verma/Deep_learning/blob/5665bf294267d72aa85e7abb7dc3d635d917983b/deep/regularization.ipynb,18962
587,587,3_regularization.ipynb,https://nbviewer.jupyter.org/github/thinkinds/ud730/blob/fab392fc656f1e2b28347e1884883c6bbbd3a270/3_regularization.ipynb,16415
588,588,Tensorflow-3-Regularization.ipynb,https://nbviewer.jupyter.org/github/NamPan/Data-Science-IPython-Notebooks/blob/ea2656238bfcd12ba43411cf64fa501fe5b301a6/notebooks/tensorflow/Tensorflow-3-Regularization.ipynb,16020
589,589,assignment2.ipynb,https://nbviewer.jupyter.org/github/lubaroli/dl-udacity/blob/08f7238996f0f78b353d831dd7dd74a0af169290/assignment2.ipynb,10174
590,590,deep_learning_tensorflow_1.ipynb,https://nbviewer.jupyter.org/github/yeh8211TK/deep_learning_practice/blob/eddb25361f8c51a0ebf9d530c6352d0155ca0ef2/deep_learning_tensorflow_1.ipynb,6459
591,591,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/joncrc/udacity-deep-learning/blob/ecbc6a8355b7e541754823c970463be03756a2d9/0_nonNanoDegree/2_fullyconnected.ipynb,10152
592,592,3_regularization.ipynb,https://nbviewer.jupyter.org/github/avalanchesiqi/MOOC/blob/481e5dfcde78e4c29a76aef04461f603f9a58e7d/google_deeplearning/3_regularization.ipynb,18583
593,593,3_regularization.ipynb,https://nbviewer.jupyter.org/github/khcs/tf-examples/blob/5742a022370dbf14aca12c5cf24f5846de491f8e/tensorflow-udacity/3_regularization.ipynb,14318
594,594,2_fullyconnected-checkpoint.ipynb,https://nbviewer.jupyter.org/github/GurayGolcuk/GecoDeepLearning/blob/8b2f531c0429fe269f6b771029ebebf3db9ace81/.ipynb_checkpoints/2_fullyconnected-checkpoint.ipynb,10288
595,595,Networks%20with%20flattened%20MFCC.ipynb,https://nbviewer.jupyter.org/github/BenjaminDoran/Urban-Sound-Classification/blob/80a72357ed31ecb804cdbcfb748b40b422f9f1c1/Models/Networks%20with%20flattened%20MFCC.ipynb,11929
596,596,Practice.ipynb,https://nbviewer.jupyter.org/github/KT12/Udacity/blob/6482fd444ed1134df99c5b13f8ab683886a9ef53/ud_370/Practice.ipynb,9241
597,597,OverfitReduc-checkpoint.ipynb,https://nbviewer.jupyter.org/github/arunbalachandran/DeepLearningTF/blob/4c420ed573477e3e614d3d7934dc4e9b4c7e4ddf/Tensorflow/.ipynb_checkpoints/OverfitReduc-checkpoint.ipynb,2857
598,598,3_regularization.ipynb,https://nbviewer.jupyter.org/github/benhoyle/udacity-tensorflow/blob/0304adb1e0e13da249f2fa58c71eb16c22978d0d/3_regularization.ipynb,21464
599,599,3_regularization.ipynb,https://nbviewer.jupyter.org/github/sensirly/udacity-deep-learning-assignment/blob/d461dcdae883e3e180218aade439ba432c55fc89/3_regularization.ipynb,17302
600,600,3_regularization.ipynb,https://nbviewer.jupyter.org/github/Milad-Rakhsha/ML-TensorFlow/blob/eaf295f830a3469707173796312ed8b442fc6ed2/udacity_deepLearning_google/3_regularization.ipynb,12634
601,601,3_regularization.ipynb,https://nbviewer.jupyter.org/github/cgkaczenski/TensorFlow-Examples/blob/2c0bbe95c3a7b5e9827c97d3d59a0b1f90a7a164/3_regularization.ipynb,21002
602,602,3_regularization.ipynb,https://nbviewer.jupyter.org/github/voyageth/udacity-deeplearning/blob/8ef091aa664e295b70eb686d58d70bab2177f0d9/3_regularization/3_regularization.ipynb,14938
603,603,sampleNNWithBatchNormWeights.ipynb,https://nbviewer.jupyter.org/github/sramasamy8/TensorflowProjects/blob/64796c3b8b1ed381ad1330a289601de67b21e966/sampleNNWithBatchNormWeights.ipynb,0
604,604,3_regularization-checkpoint.ipynb,https://nbviewer.jupyter.org/github/ay1011/Udacity-Machine-Learning-Nano-Degree/blob/6b1a712ef4f4466a015d2ef5972bff7e62fb7387/UdacityDeepLearning/.ipynb_checkpoints/3_regularization-checkpoint.ipynb,19762
605,605,3_regularization.ipynb,https://nbviewer.jupyter.org/github/yanzhh/Courses/blob/9f744f4ecea51094e505f560df9361123fa1537a/Udacity/ud730_Deep%20Learning/Assignments/3_regularization.ipynb,26486
606,606,0_Assigment2%2B3.ipynb,https://nbviewer.jupyter.org/github/eyupcolak/intelligentSystems/blob/8d62310045398565289c6a3b5fd77f5cec46d1b5/intelligent_systems%2520LAB/0_Assigment2%2B3.ipynb,0
607,607,Histology%20Tissue%20Classification%20Project_layers_B.ipynb,https://nbviewer.jupyter.org/github/claudio1975/Tensorflow/blob/7a049d802656845d9fc7fbbea9495e4bfb81fdb3/Histology%20Tissue%20Classification%20Project_layers_B.ipynb,61539
608,608,3_regularization.ipynb,https://nbviewer.jupyter.org/github/seankim902/udacity-deep-learning-assignments/blob/09635f82f87755ee9a7140864c6d3dcb73d7457c/3_regularization.ipynb,16007
609,609,assignment2-checkpoint.ipynb,https://nbviewer.jupyter.org/github/Kanbc/udacity-deep-learning/blob/7194b28cdcf6d07b35af8fd36518cebb4e20416f/.ipynb_checkpoints/assignment2-checkpoint.ipynb,11027
610,610,TicTacToe-Copy1-checkpoint.ipynb,https://nbviewer.jupyter.org/github/NickRyder/AI/blob/e00979fbeffc7a6a63fb1e34375d247f9c99139d/TicTacToe/venv/.ipynb_checkpoints/TicTacToe-Copy1-checkpoint.ipynb,29423
611,611,3_regularization.ipynb,https://nbviewer.jupyter.org/github/AHAAAAAAA/Udacity-DeepLearning/blob/df1d287e0062e8945829999ae570d28dc8efd49c/3_regularization.ipynb,22443
612,612,neural_net_examples_on_mnist.ipynb,https://nbviewer.jupyter.org/github/hlml/curriculum_learning/blob/9a99a812ddd9c90411f64203f449fe4d4cb7200a/tensorflow_examples/neural_net_examples_on_mnist.ipynb,20625
613,613,11.CNN.ipynb,https://nbviewer.jupyter.org/github/sinseoungmin/ml_tensorflow/blob/332b3c420a95d85059fda687bcdb810c304ee62e/11.CNN.ipynb,3284
614,614,3_regularization.ipynb,https://nbviewer.jupyter.org/github/jamestillercode/Udacity-Deep-Learning-Notes/blob/0db269a3e1c1e51a900f97ee45e5716775e6fa70/examples/3_regularization.ipynb,11390
615,615,3_regularization.ipynb,https://nbviewer.jupyter.org/github/ytsheng/ud730/blob/3bdbdca14258cfe85113481b76371df367273b14/udacity/3_regularization.ipynb,34857
616,616,3_regularization.ipynb,https://nbviewer.jupyter.org/github/mattsauce/machine-learning/blob/ace5be70c44f785410544156d74c68a3118a569c/google-deeplearning/3_regularization.ipynb,15274
617,617,3_regularization.ipynb,https://nbviewer.jupyter.org/github/yoon-gu/udacity-deep-learning/blob/61e278e7e2aebd0f060c8b791e8013a267b28d75/3_regularization.ipynb,12401
618,618,3_regularization.ipynb,https://nbviewer.jupyter.org/github/wlu-mstr/deep-learning/blob/486e4ce18a083f6e7216c9d84687d2093f6f27a6/udacity/3_regularization.ipynb,13649
619,619,letter-recog-nn.ipynb,https://nbviewer.jupyter.org/github/rohithredd94/Deep-Learning-Projects/blob/74179bd12e106d61c81883fbef69311f09130edb/Letter-Recognition/letter-recog-nn.ipynb,10225
620,620,3_regularization.ipynb,https://nbviewer.jupyter.org/github/Sundrique/udacity-dl/blob/63b70e06622f6ab169f0dafb398682bb4ab96315/3_regularization.ipynb,10994
621,621,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/ririgriff/Deeplearningassignments/blob/f9f81b774273fa5227116b1ec35750fd6791b0cc/2_fullyconnected.ipynb,10077
622,622,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/mtroiani/tensorflow-practice/blob/fc1c050ddd5b29d4ee22420c81345d3a620f8788/2_fullyconnected.ipynb,10094
623,623,Tree%20structure%20tensorflow.ipynb,https://nbviewer.jupyter.org/github/moh3th1/Treestructure-/blob/7347d6aa8829fbb61159b8400b0124aa8623c6aa/Tree%20structure%20tensorflow.ipynb,6856
624,624,3_regularization.ipynb,https://nbviewer.jupyter.org/github/ilyanelken/deep_learning_udacity/blob/36d2c1cdab976120479d7a6abe688d3e22a27ab3/assignment3/3_regularization.ipynb,0
625,625,14_recurrent_neural_networks.ipynb,https://nbviewer.jupyter.org/github/scarleatt/Hands-On-Machine-Learning/blob/7c3cc07c77d34e24f03ecd0c1caedf2fe81df4d7/Hands-On-TensorFlow/14_recurrent_neural_networks.ipynb,14254
626,626,3_regularization.ipynb,https://nbviewer.jupyter.org/github/deepankarc/notMNIST-classification-tensorflow/blob/6235721a263dac786a4314d95c2e437c05a44e0c/3_regularization.ipynb,10641
627,627,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/stgIww/learn/blob/76413dfb93f365414ed4b2bf0017ef1ccebc7d75/udacity/deeplearning/2_fullyconnected.ipynb,9791
628,628,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/mahendrakariya/ud730_deep_learning/blob/806c8652f223ece733cea1efc4d8cdc26849f3af/2_fullyconnected.ipynb,9366
629,629,Regularization%20in%20deep%20network.ipynb,https://nbviewer.jupyter.org/github/vishal-keshav/Conv-neural-network/blob/bdf2dfbc6ad9a24fab8f745f4f09017aae7ae8a3/notMNIST%20with%20deep%20neural%20network/Regularization%20in%20deep%20network.ipynb,14680
630,630,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/shabieh2/P5_Deep_Learning/blob/d4aa1ff3cb9de3049a61062114c9d257d56a0c76/2_fullyconnected.ipynb,10199
631,631,3_regularization.ipynb,https://nbviewer.jupyter.org/github/dalmia/Deep-learning-tutorials/blob/ee1b0b4fcb82914085420bb289ebda09f248c8d1/Udacity%20Deep%20learning/3_regularization.ipynb,15755
632,632,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/rahulravindran0108/Deep-Learning/blob/7aa03c77685494e993c57749a6e1fd9f9c1f59ba/2_fullyconnected.ipynb,10120
633,633,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/bisaria/DeepLearning/blob/0e840479aa42b2b953bc2048e4ebe424f4028a4b/Assignments/2_fullyconnected.ipynb,13780
634,634,tensorflow-gd-and-sgd.ipynb,https://nbviewer.jupyter.org/github/t-lanigan/deep-learning/blob/4b19b8220cbd80ea32004d12a68e9aee8c07e5d5/not_MNIST/tensorflow-gd-and-sgd.ipynb,10436
635,635,2_fullyconnected-checkpoint.ipynb,https://nbviewer.jupyter.org/github/mattsauce/machine-learning/blob/ace5be70c44f785410544156d74c68a3118a569c/google-deeplearning/.ipynb_checkpoints/2_fullyconnected-checkpoint.ipynb,10250
636,636,03_regularization_Tensorflow.ipynb,https://nbviewer.jupyter.org/github/JMBehnken/Gamma_Hadron_Separation_With_Deep_Learning_for_the_First_G-APD_Cherenkov_Telescope/blob/8c4fe1e81e8ab7e628866a2f610da5d783714ef4/03_notMNIST_Tensorflow/03_regularization_Tensorflow.ipynb,13817
637,637,3_regularization_better.ipynb,https://nbviewer.jupyter.org/github/rjenc29/numerical/blob/3cf91915f7ea3a6390fc345ae1bfcda3273031a6/tensorflow/3_regularization_better.ipynb,28092
638,638,05_convolutional_net.ipynb,https://nbviewer.jupyter.org/github/gdtop818/TensorFlow-Google/blob/9e93eb4b95a65d367fe87b732cfcdb2ffd4e30bf/TensorFlow-Tutorials-master/05_convolutional_net.ipynb,3713
639,639,3_regularization.ipynb,https://nbviewer.jupyter.org/github/silverspringn81/Udacity_deeplearning_assignments/blob/7d683a0c0c7e07c97ab7ab6bc3077a26c349f18b/3_regularization.ipynb,16378
640,640,Networks%20with%20Const%20shape%20mfcc.ipynb,https://nbviewer.jupyter.org/github/BenjaminDoran/Urban-Sound-Classification/blob/80a72357ed31ecb804cdbcfb748b40b422f9f1c1/Models/Networks%20with%20Const%20shape%20mfcc.ipynb,13141
641,641,3_regularization.ipynb,https://nbviewer.jupyter.org/github/mcd0well/udacity_deep_learning/blob/17a9e98b8f04c52d09c0c11a3160ab6cc738c0af/3_regularization.ipynb,12313
642,642,3_regularization.ipynb,https://nbviewer.jupyter.org/github/jswong65/Tensorflow/blob/69be949847aa744e9517aab95ba8157eabb7320f/3_regularization.ipynb,16611
643,643,1_1_KddCup-FullConnected-1.ipynb,https://nbviewer.jupyter.org/github/eyupcolak/intelligentSystems/blob/8d62310045398565289c6a3b5fd77f5cec46d1b5/intelligent_systems%20LAB/1_1_KddCup-FullConnected-1.ipynb,12579
644,644,Tensorflow-3-Regularization.ipynb,https://nbviewer.jupyter.org/github/amirsaleem1990/to_learn_-_practice/blob/3962f1dec19528495354cd94a0d4f611a0ebf5b2/python%20notebooks/tensorflow/Tensorflow-3-Regularization.ipynb,16020
645,645,deep.learning_assignment%203.ipynb,https://nbviewer.jupyter.org/github/rpeys/deep-learning-Udacity/blob/a3a7b7ee0d5fc02f5fa0d6f42dc4978c4824655d/deep.learning_assignment%203.ipynb,13254
646,646,npe-test.ipynb,https://nbviewer.jupyter.org/github/yukkyo/npe-for-CF/blob/f92071c75e69371970e204011ead9ff3a2f05ecf/notebooks/npe-test.ipynb,13376
647,647,3_regularization.ipynb,https://nbviewer.jupyter.org/github/importarsh/Udacity-DeepLearning/blob/115ea810abdda22d54ba06ec4157602ed2334e11/3_regularization.ipynb,20034
648,648,chap05_exercise_answer.ipynb,https://nbviewer.jupyter.org/github/riow1983/dlb-2018/blob/142011624684fbda50cce2b02ab8e8657b6519b9/chap05/materials/chap05_exercise_answer.ipynb,8955
649,649,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/yangnie/Deep-Learning/blob/482fe8ede104221bf0d8c37c2296f078fffff1a5/2_fullyconnected.ipynb,10134
650,650,Udacity_Assignment_2.ipynb,https://nbviewer.jupyter.org/github/GKarmakar/UdacityDeepLearning/blob/fbbe711701e439ea9fa3e80e226e95431b809d73/Udacity_Assignment_2.ipynb,10449
651,651,Chapter10.ipynb,https://nbviewer.jupyter.org/github/Myeongjoon/tensorflowStudy/blob/15c16f21073adc40ef6d6b9ec4f9d90bd268c2a5/Oreilly-Learning-TensorFlow/10__serving/Chapter10.ipynb,17251
652,652,Deep%20Learning%20Assignment%203.ipynb,https://nbviewer.jupyter.org/github/santoshchilkunda/Machine-Learning/blob/5aaadf5b3e1de3ec4b62c08a77ddae3bab043890/Udacity/Deep%20Learning/Deep%20Learning%20Assignment%203.ipynb,16378
653,653,3.regularization-checkpoint.ipynb,https://nbviewer.jupyter.org/github/edwardzjl/uda_deep_learning/blob/4a1099912d522f9a4416318577a1d4149e7951d3/.ipynb_checkpoints/3.regularization-checkpoint.ipynb,13673
654,654,TensorFlow.ipynb,https://nbviewer.jupyter.org/github/spicypig/self-driving-car-learning-notes/blob/9e2faa1c75dfee2a0791efce3441c17476553a0d/TensorFlow.ipynb,6127
655,655,quick_start.ipynb,https://nbviewer.jupyter.org/github/idachun/learning-tf/blob/57c940fc8b5d39f4f7e191c20711cd908addd1d9/quick_start.ipynb,34699
656,656,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/dancoombs/udacity-deep-learning/blob/c4aee8bb483e21597f8ce7819d1cf1d5469dbae2/2_fullyconnected.ipynb,10034
657,657,3_regularization.ipynb,https://nbviewer.jupyter.org/github/Xueping/DL_Tutorial/blob/15e2ce26367af879048ac2b75746bf2be4699142/3_regularization.ipynb,15232
658,658,fullyconnected.ipynb,https://nbviewer.jupyter.org/github/jonjeng/deep-learning/blob/f4f923c88a26223aa63e0590eda86d102be59cda/fullyconnected.ipynb,10190
659,659,2_fullyconnected-checkpoint.ipynb,https://nbviewer.jupyter.org/github/ryanriopelle/wildfire-data-analysis/blob/acd974c3425ba8b1e0ab6805eca5aa2a41c18f54/GoogleDeepLearning/.ipynb_checkpoints/2_fullyconnected-checkpoint.ipynb,10178
660,660,03-NN-IMGClassification.ipynb,https://nbviewer.jupyter.org/github/jxcross/KISTI-4TH-BIGDATA-2018/blob/0f1817f87ea4c20590b22d2355751d80fa7cb3bb/01_PYTHON_AI/03-NN-IMGClassification.ipynb,8069
661,661,04_modern_net.ipynb,https://nbviewer.jupyter.org/github/melodylail/Machine_Learning_AllInOne/blob/fb9b31d0511861e5499dc6a0307cee6f6066179f/tensorflow_tutorials_2/04_modern_net.ipynb,2052
662,662,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/NickSeagull/deep-learning-udacity/blob/84a66fc11176b3d0681060d7718a51a374261a0c/2_fullyconnected.ipynb,10081
663,663,Convolution.ipynb,https://nbviewer.jupyter.org/github/Untronix0nly/LabMLPractice/blob/3c789512b40eb174af53dbe8d76760dd4a991b0a/Practice/Convolution.ipynb,5625
664,664,tf-regularization.ipynb,https://nbviewer.jupyter.org/github/t-lanigan/deep-learning/blob/4b19b8220cbd80ea32004d12a68e9aee8c07e5d5/not_MNIST/tf-regularization.ipynb,15638
665,665,3_regularization.ipynb,https://nbviewer.jupyter.org/github/runnphoenix/DLAssignments/blob/b4bf71c5c379de467a08d80e05f4e72c59e7c5d2/3_regularization.ipynb,16688
666,666,Tensorflow-3-Regularization.ipynb,https://nbviewer.jupyter.org/github/ajulyav/ipython-notebooks/blob/ea2656238bfcd12ba43411cf64fa501fe5b301a6/notebooks/tensorflow/Tensorflow-3-Regularization.ipynb,16020
667,667,2_fullyconnected-checkpoint.ipynb,https://nbviewer.jupyter.org/github/HarveyYesan/Deep_Learning_Udacity/blob/572bc20ac80a2f1ac492851ef64b27204d27a003/SGD/.ipynb_checkpoints/2_fullyconnected-checkpoint.ipynb,8881
668,668,2_fullyconnected_jfpu.ipynb,https://nbviewer.jupyter.org/github/jfpu/udacity_ud370/blob/414bb0ee97cc4b035b6bbfd929cc8ef3dae19acd/2_fullyconnected_jfpu.ipynb,10357
669,669,3_regularization.ipynb,https://nbviewer.jupyter.org/github/sthoong/TensorflowCourse/blob/61d6888c5554c6c789b746c079c76f7e6e99e28b/3_regularization.ipynb,20285
670,670,3_regularization.ipynb,https://nbviewer.jupyter.org/github/corenel/Udacity-Deep-Learning/blob/fd7d7e614aeb28bab8490669005d960e12dff4f4/3_regularization.ipynb,21591
671,671,Tensorflow_Basic.ipynb,https://nbviewer.jupyter.org/github/lyealy/DeepLearningExercises/blob/afa8227512877c89bbd17eea578a819ed71d9de0/Tensorflow_Basic.ipynb,6192
672,672,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/TheOriginalAlex/machine-learning/blob/a1a656773e8b72e5ba6c7192ce0cdd2f289fa9be/udacity/deep-learning/2_fullyconnected.ipynb,9745
673,673,Assignment2.ipynb,https://nbviewer.jupyter.org/github/ieiriyuki/udDL/blob/96a8779b9c27ac7a6b4856ad247d4d8c3bbc6fa2/ipynb/Assignment2.ipynb,0
674,674,Sentiment-RNN.ipynb,https://nbviewer.jupyter.org/github/yaopang/TensorFlowNLP/blob/f06301712312493e5fd52ee38b0b918ec60b91e1/sentiment-analysis/Sentiment-RNN.ipynb,4276
675,675,3_regularization.ipynb,https://nbviewer.jupyter.org/github/kdeneweth3/NotMNIST_Deep_NN/blob/c522f4819dddfcccf6d709c4072759c6614b0b13/3_regularization.ipynb,17861
676,676,3_regularization.ipynb,https://nbviewer.jupyter.org/github/TheOriginalAlex/machine-learning/blob/a1a656773e8b72e5ba6c7192ce0cdd2f289fa9be/udacity/deep-learning/3_regularization.ipynb,16689
677,677,3_regularization-checkpoint.ipynb,https://nbviewer.jupyter.org/github/mathhat/udacity_deep_learning/blob/6b38ca2202a24367e871e547b685756372a5cb98/.ipynb_checkpoints/3_regularization-checkpoint.ipynb,8939
678,678,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/Yitaek/Deep-Learning-Udacity/blob/aab76e00b827aa5f78efef6a6a35b5683032a8dc/2_fullyconnected.ipynb,10211
679,679,3_regularization.ipynb,https://nbviewer.jupyter.org/github/Korbraan/udacity-deep-learning/blob/c0919de7ed9fb5d4f1f87be955c33e2316c3c5ba/3_regularization.ipynb,15062
680,680,lecture_chap05_exercise_master.ipynb,https://nbviewer.jupyter.org/github/Tattsum/machine-learning/blob/4b27f0fcce7bab6d8d9a9e01df87c1c34be7814c/lecture/lecture_chap05_exercise_master.ipynb,10282
681,681,3_regularization.ipynb,https://nbviewer.jupyter.org/github/kargarisaac/Udacity_DL/blob/bc9d54fb3cec0343b0c196c5238bac2818da5dbe/3_regularization.ipynb,23986
682,682,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/xyzhang89/DeepLearning_Tensorflow_Exploration/blob/0485fa45e44cac079bb722b3fd6c9093ec5ffb99/Udacity/2_fullyconnected.ipynb,15079
683,683,Tensorflow-3-Regularization.ipynb,https://nbviewer.jupyter.org/github/omran-toujani/ipython-notebooks/blob/29bc9461f2ddb9bb328f0d30e6cfbed2c6d5e238/notebooks/tensorflow/Tensorflow-3-Regularization.ipynb,16020
684,684,2_fullyconnected-checkpoint.ipynb,https://nbviewer.jupyter.org/github/ejulio/udacity-deep-learning/blob/d6c8bf11218609b6802e496ae258cbacca4f0012/.ipynb_checkpoints/2_fullyconnected-checkpoint.ipynb,9650
685,685,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/tdhopper/udacity-deep-learning/blob/79722aebd38a8a440549861b2813925b3e4c5fa9/udacity/2_fullyconnected.ipynb,10397
686,686,3_regularization-v3.ipynb,https://nbviewer.jupyter.org/github/vladminsky/udacity-deep-learning/blob/ea13f02dff59d6d906ab593b06f8cdfad5cef9d5/3_regularization-v3.ipynb,14853
687,687,%233.ipynb,https://nbviewer.jupyter.org/github/chopraraghav/deep-learning/blob/a27371d2727c8179b6d311242c3f3ac656a14950/%233.ipynb,9747
688,688,3_regularization.ipynb,https://nbviewer.jupyter.org/github/nabinsharma/udacity_deep_learning_exercises/blob/790535b0524a442e51a1161919b9f85a9b58d069/3_regularization.ipynb,15888
689,689,3_regularization.ipynb,https://nbviewer.jupyter.org/github/sengkruy/BGD/blob/fba405f1995865dbb38aa2f45a620be43efcc606/Assignment3/3_regularization.ipynb,23968
690,690,Tensorflow-3-Regularization.ipynb,https://nbviewer.jupyter.org/github/Gokultalele/Tensorflow-Project/blob/e93751caf0ca6071a2c1aef47ef450f8e5d2d5a0/Tensorflow-3-Regularization.ipynb,16020
691,691,04_modern_net.ipynb,https://nbviewer.jupyter.org/github/gdtop818/TensorFlow-Google/blob/9e93eb4b95a65d367fe87b732cfcdb2ffd4e30bf/TensorFlow-Tutorials-master/04_modern_net.ipynb,2052
692,692,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/ishaojunzhang/Deep-Learning/blob/057a975eba4d1618fc669fe0142c0096a5c89e24/2_fullyconnected.ipynb,9982
693,693,CNN.ipynb,https://nbviewer.jupyter.org/github/liujdream/Digit-Recognizer/blob/8e98f14193f51ea963e9d6d7328a0f4f1be45698/CNN.ipynb,12726
694,694,3_regularization.ipynb,https://nbviewer.jupyter.org/github/ryancheunggit/Udacity/blob/67fed60701c9ca605ceb203b35f4356f18707371/Deep%20Learning/L2/3_regularization.ipynb,17814
695,695,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/AntonOsika/udacity-deep-learning/blob/579c96f0f263a7042e2f6186356996de2f9f4939/2_fullyconnected.ipynb,10140
696,696,3_regularization.ipynb,https://nbviewer.jupyter.org/github/charlesxu90/tensorflow_example/blob/e0bda41d348f647aa36816bcda11ccf12ab8cccd/3_regularization.ipynb,16323
697,697,MNIST_expert-checkpoint.ipynb,https://nbviewer.jupyter.org/github/snolbo/TFlearning/blob/2259b4a5fbbed29a7784c69be6bf5edf2cb32fe8/.ipynb_checkpoints/MNIST_expert-checkpoint.ipynb,4319
698,698,4_1_tensorflow_codes.ipynb,https://nbviewer.jupyter.org/github/masatheultimater/github-upload/blob/329656f4a0a8c7d8bc399b93d1070d8cedc33adb/Exercise/RC_DNN_code/lesson_4/4_1_tensorflow_codes.ipynb,9959
699,699,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/psanch21/DLByGoogle/blob/4dad55c5aa3f7a1052f95024e6704410dbb92601/2_fullyconnected.ipynb,10913
700,700,2_resource-checkpoint.ipynb,https://nbviewer.jupyter.org/github/mGalarnyk/Python_Tutorials/blob/af13a60f7bdfd3bda77b809eff1a26f83a671bc3/TensorFlow/Udacity/.ipynb_checkpoints/2_resource-checkpoint.ipynb,9971
701,701,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/ztultrebor/Deep-Learning/blob/a644f3e9876758fb6c29848c4617ad9421644254/2_fullyconnected.ipynb,10016
702,702,Chapter10.ipynb,https://nbviewer.jupyter.org/github/Hezi-Resheff/Oreilly-Learning-TensorFlow/blob/adda1fe400aa2b056780797b801aaf33a1dbeee0/10__serving/Chapter10.ipynb,17251
703,703,3_regularization-checkpoint.ipynb,https://nbviewer.jupyter.org/github/trojana/Misc/blob/17bffb17733bad22eb9be941fb207c10c95718be/Udacity-ud730/.ipynb_checkpoints/3_regularization-checkpoint.ipynb,13472
704,704,3_regularization.ipynb,https://nbviewer.jupyter.org/github/slcott/Udacity-Machine-Learning-Nanodegree/blob/8d34421af30e5d5160c858d74d1f14f7aa45a9fc/ud730/3_regularization.ipynb,17295
705,705,Tensor%20creation%20and%20deep%20network-checkpoint.ipynb,https://nbviewer.jupyter.org/github/vishal-keshav/Conv-neural-network/blob/bdf2dfbc6ad9a24fab8f745f4f09017aae7ae8a3/notMNIST%20with%20deep%20neural%20network/.ipynb_checkpoints/Tensor%20creation%20and%20deep%20network-checkpoint.ipynb,10648
706,706,3_regularization.ipynb,https://nbviewer.jupyter.org/github/malminhas/udacity-deep-learning/blob/34d714832b1142eca5df9ff2c65d552d2de4cf3f/3_regularization.ipynb,17478
707,707,2_ref_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/merzto/phyton---tutorial-3-with-youtube/blob/c91fa4068d1929556b6359b730a32dec61352178/TensorFlow/Udacity/2_ref_fullyconnected.ipynb,10114
708,708,3_regularization.ipynb,https://nbviewer.jupyter.org/github/richardsun-voyager/UdacityDeeplearningExcercise/blob/32fb3c111e5e0b20042b0ba0531f9a0818199c5a/3_regularization.ipynb,17994
709,709,3_regularization.ipynb,https://nbviewer.jupyter.org/github/aajains/LearningDeepLearning/blob/3a23a913063c594a6aa85df4c1feb6681e56ca18/Udacity730/3_regularization.ipynb,24872
710,710,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/corenel/Udacity-Deep-Learning/blob/fd7d7e614aeb28bab8490669005d960e12dff4f4/2_fullyconnected.ipynb,10150
711,711,3.regularization.ipynb,https://nbviewer.jupyter.org/github/edwardzjl/uda_deep_learning/blob/4a1099912d522f9a4416318577a1d4149e7951d3/3.regularization.ipynb,13673
712,712,3_regularization.ipynb,https://nbviewer.jupyter.org/github/gar25/Udacity/blob/20adbbc2caef518d8af2be45d9f21e1fcc42e756/DeepLearningAssignments/3_regularization.ipynb,17409
